Speaker,Utterance,Dialogue_Act,Dialogue_Id,Dialogue_Act_ISO
a,and was it right hang on a minute yeah they come up as incorrect numbers i'm afraid yeah they are wrong numbers yeah double it's wrong unless it's a but then they'd still have to completely change the number yeah no it's a wrong number i'm afraid oh no no it's fine it's my pleasure okay bye bye,reqInfo,le700960,directive
b,i dunno,inform,le700960,inform
b,it's not the number's you see or double what the what about the one at the front the oh well it's oh thank you oh so much dear yes okay then bye bye dear,inform,le700960,inform
a,right,ackn,le700960,feedback
a,hang on a minute yeah they come up as incorrect numbers i'm afraid yeah they are wrong numbers yeah double it's wrong unless it's a but then they'd still have to completely change the number yeah no it's a wrong number i'm afraid oh no no it's fine it's my pleasure okay bye bye,hold,le700960,turn
a,yeah,init,le700960,discourse
a,they come up as incorrect numbers i'm afraid,inform,le700960,inform
a,yeah,ackn,le700960,feedback
a,they are wrong numbers,inform,le700960,inform
b,what,reqInfo,le700960,directive
b,the what about the one at the front the oh well it's oh thank you oh so much dear yes okay then bye bye dear,confirm,le700960,answer
a,yeah,answ,le700960,answer
a,it's wrong unless it's a but then they'd still have to completely change the number,inform,le700960,inform
b,what about the one at the front the oh well it's oh thank you oh so much dear yes okay then bye bye dear,reqInfo,le700960,directive
a,yeah,ackn,le700960,feedback
a,no,negate,le700960,disagreement
a,it's a wrong number i'm afraid,answ,le700960,answer
b,oh well,init,le700960,discourse
b,thank you oh so much dear,thank,le700960,thanking
a,oh no,exclaim,le700960,None
a,no,negate,le700960,disagreement
a,it's fine,ackn,le700960,feedback
a,it's my pleasure,ackn,le700960,feedback
b,yes,ackn,le700960,feedback
b,okay then,init,le700960,discourse
a,okay,ackn,le700960,feedback
b,bye,bye,le700960,goodbye
b,bye dear,bye,le700960,goodbye
a,bye,bye,le700960,goodbye
a,bye,bye,le700960,goodbye
b,yeah um,ackn,le701030,feedback
b,thank you,thank,le701030,thanking
b,um i have just called somebody on a pager,inform,le701030,inform
b,and i don't know anything about pagers,inform,le701030,inform
b,um now then,init,le701030,discourse
b,it's it's they've a it's accepted the call,inform,le701030,inform
b,can you tell me how they operate,reqInfo,le701030,directive
b,does it just make a noise,reqInfo,le701030,directive
a,mm mm,backch,le701030,feedback
a,right,backch,le701030,feedback
a,mm mm,backch,le701030,feedback
a,right,ackn,le701030,feedback
a,was it an answering machine like was it an answering machine that you actually got you know when you dialled the pager,reqInfo,le701030,directive
b,pardon,backch,le701030,feedback
b,i dialled the pager,confirm,le701030,answer
a,yeah,ackn,le701030,feedback
a,was it an operator that answered the call or was it just an answering machine answering service that took your,reqInfo,le701030,directive
b,no,answ,le701030,answer
b,it's just a pager that he carries around in his pocket,answElab,le701030,inform
a,no,negate,le701030,disagreement
a,you're not,negate,le701030,disagreement
a,did you dial the pager sir,reqInfo,le701030,directive
b,yes,answ,le701030,answer
b,i did,answElab,le701030,inform
a,yes,ackn,le701030,feedback
a,and what happened when you dialled the number,reqInfo,le701030,directive
b,um well,init,le701030,discourse
b,it the operator came back and said that the call had been accepted,answ,le701030,answer
b,yes,answElab,le701030,inform
a,right,ackn,le701030,feedback
a,was it an actual person taking your message or do you have the pager,reqInfo,le701030,directive
b,um,backch,le701030,feedback
b,i don't have the pager,answ,le701030,answer
b,i phoned someone on a pager,answElab,le701030,inform
a,yeah,ackn,le701030,feedback
a,now,init,le701030,discourse
a,there's two types of pager you see,inform,le701030,inform
a,there's one type of pager where when you dial the number an operator like myself will ask you for the message and take the message down,inform,le701030,inform
b,mm hmm,backch,le701030,feedback
b,no,negate,le701030,disagreement
b,i didn't leave a message,inform,le701030,inform
b,no no,negate,le701030,disagreement
a,oh was it a numeric where you put,reqInfo,le701030,directive
b,numeric,confirm,le701030,answer
b,yes,ackn,le701030,feedback
a,yeah,ackn,le701030,feedback
a,what you do then is you,inform,le701030,inform
a,when you press in the number that you want this person to call you back on,inform,le701030,inform
a,then you press the hash key,inform,le701030,inform
b,yes i did do that,backch,le701030,feedback
b,then i press the square yes,confirm,le701030,answer
a,yeah,ackn,le701030,feedback
a,and then what happens after that is the computer sends a number to a pager and the person looks at their pager and thinks oh yeah there's people,inform,le701030,inform
b,does it make a noise,reqInfo,le701030,directive
a,yeah,answ,le701030,answer
a,well,init,le701030,discourse
a,it depends what kind of a pager they've got,inform,le701030,inform
a,they can have it on vibration,inform,le701030,inform
a,they can have it on different tones,inform,le701030,inform
a,if they want,inform,le701030,inform
a,it's up to them,inform,le701030,inform
b,would the message remain on the screen or my number would remain on the screen,reqInfo,le701030,directive
b,so,init,le701030,discourse
b,there's no point in me calling back,reqInfo,le701030,directive
b,no,answ,le701030,answer
b,oh so,init,le701030,discourse
b,my message would be there or my number would be there,confirm,le701030,answer
a,yeah,backch,le701030,feedback
a,yeah,backch,le701030,feedback
a,no,backch,le701030,feedback
a,no,backch,le701030,feedback
a,one way or another he would know that you had called him or her,inform,le701030,inform
b,okayokay,ackn,le701030,feedback
b,right fine,init,le701030,discourse
b,thanks very much,thank,le701030,thanking
b,yeah,ackn,le701030,feedback
b,thank you,thank,le701030,thanking
b,bye,bye,le701030,goodbye
a,okay,backch,le701030,feedback
a,okay,backch,le701030,feedback
b,hi,greet,le701140,greeting
b,can you check a number for me please,direct,le701140,directive
a,yeah,accept,le701140,agreement
a,what happens when you try it please,reqInfo,le701140,directive
b,it's been engaged for about an hour,answ,le701140,answer
b,and i just wondered if maybe if it's off the hook,reqInfo,le701140,directive
b,i don't want you to put me through to them though,direct,le701140,directive
a,okay,backch,le701140,feedback
a,oh no no,accept,le701140,agreement
a,i won't do,accept,le701140,agreement
a,no,accept,le701140,agreement
a,what number are you trying to get,reqInfo,le701140,directive
b,yes,ackn,le701190,feedback
b,i wonder if you can help me please,direct,le701190,directive
b,if a line there's something wrong with it and you get the engaged signal,inform,le701190,inform
b,would you be able to tell whether its really something wrong with it or whether it really just is engaged,reqInfo,le701190,directive
a,yes,backch,le701190,feedback
a,yes,answ,le701190,answer
a,usually we can listen in and yes see if there is a conversation,answElab,le701190,inform
b,yeah,ackn,le701190,feedback
b,cause i'm not quite sure if this line really is engaged or whether they might just have the phone off the hook,inform,le701190,inform
a,okay,ackn,le701190,feedback
a,what's the code and number,reqInfo,le701190,directive
b,it's double thank you,answ,le701190,answer
a,okay,init,le701190,discourse
a,hold on a second,hold,le701190,turn
b,thank you,thank,le701190,thanking
b,uh hello,greet,le701230,greeting
b,could you give me telephone number please,reqInfo,le701230,directive
a,what,pardon,le701230,apology
a,you want to find out a number,confirm,le701230,answer
b,uh no,negate,le701230,disagreement
b,i need to make an international call,inform,le701230,inform
b,that's cause i asked directory how much they charge itself,inform,le701230,inform
b,and that's international call,inform,le701230,inform
a,you want to know the price of a call to which country,reqInfo,le701230,directive
b,yeah to,backch,le701230,feedback
a,hold on a second please well at this time in the evening it's one pound and fourteen pence per minute including the yeah per minute through yeah byebye,hold,le701230,turn
a,well,init,le701230,discourse
a,at this time in the evening,refer,le701230,None
a,it's one pound and fourteen pence per minute including the yeah per minute through yeah byebye,inform,le701230,inform
b,one pound fourteen pence,confirm,le701230,answer
a,yeah,ackn,le701230,feedback
a,per minute,inform,le701230,inform
b,per minute,echo,le701230,feedback
b,er is that through yeah,reqInfo,le701230,directive
a,through yeah byebye,answ,le701230,answer
a,yeah,answElab,le701230,inform
b,okay,ackn,le701230,feedback
b,thanks a lot,thank,le701230,thanking
b,bye,bye,le701230,goodbye
a,byebye,bye,le701230,goodbye
b,hello there,greet,le701280,greeting
b,i wonder if you could help please,direct,le701280,directive
b,we're um we've got a business line and we're going to close for the summer week,inform,le701280,inform
b,i want to know if you do you offer a service where you can automatically cut in leaving a message telling people we're closed,reqInfo,le701280,directive
a,yeah,backch,le701280,feedback
a,er i'm not honestly sure as an operator,inform,le701280,inform
a,if you ring back tomorrow to customer service,inform,le701280,inform
a,that's er sorry er i beg your pardon i was giving you business faults and they'd be able to tell you about that yeah they're eight till six Monday to Saturday bye,inform,le701280,inform
a,er sorry,expressRegret,le701280,apology
a,i beg your pardon,expressRegret,le701280,apology
a,i was giving you business faults,inform,le701280,inform
a,and they'd be able to tell you about that,inform,le701280,inform
b,do you know what their opening hours are or office hours,reqInfo,le701280,directive
a,yeah,answ,le701280,answer
a,they're eight till six Monday to Saturday,answElab,le701280,inform
b,right,ackn,le701280,feedback
b,thank you very much,thank,le701280,thanking
b,bye,bye,le701280,goodbye
a,bye,bye,le701280,goodbye
b,uh could i have a wake up call please,direct,le701490,directive
a,right,accept,le701490,agreement
a,what time do you want to book it for,reqDirect,le701490,directive
b,er four a m,direct,le701490,directive
a,four in the morning,confirm,le701490,answer
a,hold on a second please right we'll call you at four in the morning byebye,hold,le701490,turn
a,right,init,le701490,discourse
a,we'll call you at four in the morning,informIntent,le701490,commissive
b,yeah,backch,le701490,feedback
b,okay lovely,appreciate,le701490,feedback
b,cheers now,thank,le701490,thanking
b,bye,bye,le701490,goodbye
a,byebye,bye,le701490,goodbye
b,oh hello,greet,le701540,greeting
b,eh could i have an alarm call in the morning please,direct,le701540,directive
a,right,accept,le701540,agreement
a,what time do you want it for,reqDirect,le701540,directive
b,yes,ackn,le701540,feedback
b,five fifteen in the morning,direct,le701540,directive
a,five fifteen,echo,le701540,feedback
a,hold on please right that's booked for you now then at five fifteen tomorrow morning ooh i've got your number thank you yeah okay thank you bye bye,hold,le701540,turn
a,right,init,le701540,discourse
a,that's booked for you now then at five fifteen tomorrow morning,inform,le701540,inform
b,yes,ackn,le701540,feedback
b,have you got my number,reqInfo,le701540,directive
a,ooh i've got your number,answ,le701540,answer
a,thank you yeah,thank,le701540,thanking
b,yes right,ackn,le701540,feedback
b,thank you very much,thank,le701540,thanking
a,okay,ackn,le701540,feedback
a,thank you,thank,le701540,thanking
b,yes,ackn,le701540,feedback
b,bye,bye,le701540,goodbye
a,bye bye,bye,le701540,goodbye
b,oh good evening um,greet,le701580,greeting
b,i i am having some problems with my phone,inform,le701580,inform
b,and i've just sorted something out,inform,le701580,inform
b,and i've reported the fault to the operator,inform,le701580,inform
b,but can you give me one more test call,direct,le701580,directive
b,because i've now taken off um the problem which was possibly the answering machine,inform,le701580,inform
a,right,accept,le701580,agreement
a,i will try and call you back then straight away,informIntent,le701580,commissive
b,ok,backch,le701580,feedback
b,okay,ackn,le701580,feedback
b,thank you very much then,thank,le701580,thanking
b,bye,bye,le701580,goodbye
a,bye,bye,le701580,goodbye
b,hi,greet,le701660,greeting
b,could you check a phone number for me,direct,le701660,directive
b,trying to get through,informIntent,le701660,commissive
b,and its er saying it's number's unavailable,inform,le701660,inform
a,alright,accept,le701660,agreement
a,what is the code and number,reqInfo,le701660,directive
a,ah,exclaim,le701660,None
a,we've not had a customer on there since the eleventh of March i'm afraid,expressRegret,le701660,apology
b,ah right,ackn,le701660,feedback
a,okay right,ackn,le701660,feedback
a,thanks,thank,le701660,thanking
a,bye bye,bye,le701660,goodbye
b,thanks,backch,le701660,feedback
b,bye,bye,le701660,goodbye
b,hello,greet,le702240,greeting
b,could i have an alarm call please,direct,le702240,directive
a,for what time please,reqInfo,le702240,directive
b,um about let me think half past seven,answ,le702240,answer
a,half past seven,echo,le702240,feedback
a,okay okay that's booked for you then and we'll call you at seven thirty okay thank you bye,accept,le702240,agreement
a,okay,init,le702240,discourse
a,that's booked for you then,inform,le702240,inform
a,and we'll call you at seven thirty,informIntent,le702240,commissive
b,lovely,appreciate,le702240,feedback
b,thank you,thank,le702240,thanking
b,bye,bye,le702240,goodbye
a,okay,ackn,le702240,feedback
a,thank you,thank,le702240,thanking
a,bye,bye,le702240,goodbye
b,hello,greet,le702290,greeting
b,could you give me a phone call at six thirty in the morning please,direct,le702290,directive
a,six forty,confirm,le702290,answer
b,six thirty,correct,le702290,None
a,six thirty,echo,le702290,feedback
a,just a moment okay that's booked for you then and we'll call you at six thirty okay thank you bye,hold,le702290,turn
a,okay,ackn,le702290,feedback
a,that's booked for you then,inform,le702290,inform
a,and we'll call you at six thirty okay,informIntent,le702290,commissive
b,yeah,backch,le702290,feedback
b,yeah,backch,le702290,feedback
b,yeah,ackn,le702290,feedback
b,thanks,thank,le702290,thanking
a,thank you,thank,le702290,thanking
a,bye,bye,le702290,goodbye
b,er good evening,greet,le702860,greeting
b,could um you possibly give me a number for a taxi around the area,reqInfo,le702860,directive
a,do you not know any numbers er sorry any er names of any taxi companies,reqInfo,le702860,directive
b,no um,answ,le702860,answer
b,i'm pretty clueless when it comes to this area,answElab,le702860,inform
a,right,backch,le702860,feedback
a,in which case,backch,le702860,feedback
a,well,init,le702860,discourse
a,i'm not in your area,inform,le702860,inform
a,so,init,le702860,discourse
a,i'm even worse,inform,le702860,inform
b,you're not in my area,confirm,le702860,answer
b,whereabouts are you based then,reqInfo,le702860,directive
a,no,backch,le702860,feedback
a,well,init,le702860,discourse
a,i'm in the midlands,answ,le702860,answer
b,the midlands,echo,le702860,feedback
a,so,init,le702860,discourse
a,what you'll have to do is call talking pages on that's right thank you bye,suggest,le702860,directive
b,thanks very much for your time,thank,le702860,thanking
a,that's right,backch,le702860,feedback
a,thank you,thank,le702860,thanking
a,bye,bye,le702860,goodbye
b,okay,ackn,le702860,feedback
b,good evening,bye,le702860,goodbye
b,hello,greet,le702880,greeting
b,can i book an alarm call for the morning please,direct,le702880,directive
a,for what time,reqInfo,le702880,directive
b,er twenty past nine,answ,le702880,answer
a,twenty past nine okay that's booked for you then and we'll call you at twenty past nine thank you bye,echo,le702880,feedback
a,okay,accept,le702880,agreement
a,that's booked for you then,inform,le702880,inform
a,and we'll call you at twenty past nine,informIntent,le702880,commissive
b,alright,ackn,le702880,feedback
b,thanks,thank,le702880,thanking
a,thank you,thank,le702880,thanking
a,bye,bye,le702880,goodbye
b,yeah,ackn,le702910,feedback
b,i was wondering if you could help me can you put me through to the erm please i don't love i can't get through to them and it's an emergency what i mean is i can't through to them it's ringing out can you do that for me,direct,le702910,directive
b,can you put me through to the erm please,direct,le702910,directive
a,well,init,le702910,discourse
a,do you have the telephone number,reqInfo,le702910,directive
b,i don't love,answ,le702910,answer
a,yeah,ackn,le702910,feedback
a,i'm sorry you'd have to obtain it then from directory enquiries,suggest,le702910,directive
b,i can't get through to them,inform,le702910,inform
b,and it's an emergency,inform,le702910,inform
a,what do you mean you can't get through to them,reqInfo,le702910,directive
b,what i mean is i can't through to them,answ,le702910,answer
b,it's ringing out,answElab,le702910,inform
a,well,init,le702910,discourse
a,all i can do is try directories for you,offer,le702910,commissive
b,can you do that for me,direct,le702910,directive
b,hello i'm just wondering what you press for an early morning call on your telephone followed by the what what the gate so if i wanted to get up by five o clock what would that be not and then that's it and that's it oh right thank you bye,greet,le702990,greeting
b,i'm just wondering what you press for an early morning call on your telephone,reqInfo,le702990,directive
a,star five five star the time using the twenty four hour clock followed by the hash the hash yeah that's right then the hash yeah that's it bye,answ,le702990,answer
a,the time using the twenty four hour clock followed by the hash,answElab,le702990,inform
b,followed by the what,pardon,le702990,apology
a,the hash,answ,le702990,answer
b,what,reqInfo,le702990,directive
b,the gate,reqInfo,le702990,directive
a,yeah,answ,le702990,answer
a,that's right,answElab,le702990,inform
b,so,init,le702990,discourse
b,what would that be,reqInfo,le702990,directive
b,not and then that's it and that's it oh right thank you bye,reqInfo,le702990,directive
b,and then that's it,reqInfo,le702990,directive
a,then the hash,answElab,le702990,inform
a,yeah,answElab,le702990,inform
b,and that's it,reqInfo,le702990,directive
a,that's it,answ,le702990,answer
b,oh right,ackn,le702990,feedback
b,thank you,thank,le702990,thanking
b,bye,bye,le702990,goodbye
a,bye,bye,le702990,goodbye
b,oh is that the operator,reqInfo,le703040,directive
a,yes,answ,le703040,answer
a,it is,answElab,le703040,inform
b,i'd like to book an alarm call for tomorrow morning please,direct,le703040,directive
a,what time please,reqInfo,le703040,directive
b,nine a m please,answ,le703040,answer
a,right,accept,le703040,agreement
a,for later on today,reqInfo,le703040,directive
b,oh well,init,le703040,discourse
b,i suppose you would call it today,expressOpinion,le703040,inform
b,you're quite right,accept,le703040,agreement
b,but anyway Saturday morning,answ,le703040,answer
a,yeah okay,ackn,le703040,feedback
a,just checking to make sure it wasn't Sunday morning you was booking it for for any reason,inform,le703040,inform
b,oh no,confirm,le703040,answer
b,not Sunday morning,confirm,le703040,answer
b,Saturday morning,confirm,le703040,answer
b,i'm confused with the days now,inform,le703040,inform
b,really,exclaim,le703040,None
a,oh,backch,le703040,feedback
a,oh no,exclaim,le703040,None
a,so,init,le703040,discourse
a,yes they do,backch,le703040,feedback
a,okay,init,le703040,discourse
a,that's booked for you then,inform,le703040,inform
a,and we'll call you at nine a m,informIntent,le703040,commissive
b,lovely,appreciate,le703040,feedback
b,thank you very much,thank,le703040,thanking
a,okay,ackn,le703040,feedback
a,your welcome,ackn,le703040,feedback
a,bye,bye,le703040,goodbye
b,bye,bye,le703040,goodbye
b,bye,bye,le703040,goodbye
b,hello,greet,le703090,greeting
b,could you give me a number please,reqInfo,le703090,directive
a,is it directory enquiries you're wanting,reqDirect,le703090,directive
b,yes,direct,le703090,directive
b,thank you,thank,le703090,thanking
a,right,init,le703090,discourse
a,they're i'll connect through to them okay they're ringing for you,inform,le703090,inform
a,i'll connect through to them,informIntent,le703090,commissive
b,thank you,thank,le703090,thanking
a,okay,ackn,le703090,feedback
a,they're ringing for you,inform,le703090,inform
b,thank you,thank,le703090,thanking
b,hello,greet,le703300,greeting
b,can you try a number for me um,direct,le703300,directive
b,er it's out of service okay thanks a lot bye,inform,le703300,inform
a,yeah,backch,le703300,feedback
a,thank you yep that line's temporarily out of service sir yeah bye,thank,le703300,thanking
a,yep,init,le703300,discourse
a,that line's temporarily out of service sir,inform,le703300,inform
b,out of service,echo,le703300,feedback
b,okay,ackn,le703300,feedback
b,thanks a lot,thank,le703300,thanking
b,bye,bye,le703300,goodbye
a,yeah,backch,le703300,feedback
a,bye,bye,le703300,goodbye
b,um yeah,ackn,le703400,feedback
a,what time would you like your call,reqDirect,le703400,directive
b,five thirty please,direct,le703400,directive
a,five thirty thank you we'll call you at five thirty thanks bye,echo,le703400,feedback
a,thank you,thank,le703400,thanking
a,we'll call you at five thirty,informIntent,le703400,commissive
b,yes,backch,le703400,feedback
b,right,ackn,le703400,feedback
b,thanks very much,thank,le703400,thanking
a,thanks,thank,le703400,thanking
a,bye,bye,le703400,goodbye
b,bye,bye,le703400,goodbye
b,can i book an alarm call please,direct,le703410,directive
a,what time would you like your call,reqDirect,le703410,directive
b,six thirty a m tomorrow morning,direct,le703410,directive
a,six thirty,echo,le703410,feedback
a,okay,ackn,le703410,feedback
a,i'll book that for you,informIntent,le703410,commissive
a,and we'll call you at six thirty,informIntent,le703410,commissive
b,mm hmm,backch,le703410,feedback
b,thank you,thank,le703410,thanking
a,thanks,thank,le703410,thanking
a,bye,bye,le703410,goodbye
b,bye,bye,le703410,goodbye
b,hi,greet,le703500,greeting
b,er can i do an an a alarm call please,direct,le703500,directive
a,what time would you like your call,reqDirect,le703500,directive
b,er four fifteen,direct,le703500,directive
a,four fifteen thank you we'll call you at four fifteen okay good bye,echo,le703500,feedback
a,thank you,thank,le703500,thanking
a,we'll call you at four fifteen,informIntent,le703500,commissive
b,yep,backch,le703500,feedback
b,right,ackn,le703500,feedback
b,that's wonderful i think,appreciate,le703500,feedback
b,thanks very much,thank,le703500,thanking
b,good night,bye,le703500,goodbye
a,okay,backch,le703500,feedback
b,hi,greet,le703510,greeting
b,i was just wondering if there's an actual number that you can dial on your phone so the actual phone just rings back,reqInfo,le703510,directive
a,well,init,le703510,discourse
a,if you dial,answ,le703510,answer
a,they'll call you back,answElab,le703510,inform
a,that's the engineer,inform,le703510,inform
b,yeah,backch,le703510,feedback
b,okay then right,ackn,le703510,feedback
b,thank you,thank,le703510,thanking
b,bye,bye,le703510,goodbye
a,okay,backch,le703510,feedback
a,bye,bye,le703510,goodbye
b,hello,greet,le703540,greeting
b,um um yeah,init,le703540,discourse
b,hello there,greet,le703540,greeting
b,um can you tell me this number,reqInfo,le703540,directive
b,because um we keep getting this number keep um calling us,inform,le703540,inform
b,and they sort of like keep hanging up um and can you tell me the address please um how can i sort of like do that sort of like keep keep oh sorry yeah sorry about that oh and they keep phoning us up and sort of like you know and they keep hanging up and everything yeah can you tell me if that's sort of like a shop a local shop because when i phoned up and sort of re dialled they said it was a shop is it a restaurant that's a private house well it's like it's sort of like they said it was sort of like they've been phoning us up since like seven o clock so we went out and we came back and sort of like redialled our last number and sort of like they sort of like keep coming up so we phoned them up and they sort of like doing these bogus phone calls they've phoned us up and sort of like keep hanging down no no they're sort of huh huh what's that number please yeah well we got a cable telephone yeah okay local police yeah okay then yeah thank you very much for your information and everything bye,inform,le703540,inform
b,um and can you tell me the address please um how can i sort of like do that sort of like keep keep oh sorry yeah sorry about that oh and they keep phoning us up and sort of like you know and they keep hanging up and everything yeah can you tell me if that's sort of like a shop a local shop because when i phoned up and sort of re dialled they said it was a shop is it a restaurant that's a private house well it's like it's sort of like they said it was sort of like they've been phoning us up since like seven o clock so we went out and we came back and sort of like redialled our last number and sort of like they sort of like keep coming up so we phoned them up and they sort of like doing these bogus phone calls they've phoned us up and sort of like keep hanging down no no they're sort of huh huh what's that number please yeah well we got a cable telephone yeah okay local police yeah okay then yeah thank you very much for your information and everything bye,inform,le703540,inform
a,hello,backch,le703540,feedback
b,and can you tell me the address please,reqInfo,le703540,directive
a,i'm not allowed to do that,inform,le703540,inform
b,um how can i sort of like do that sort of like keep keep,reqInfo,le703540,directive
a,well,init,le703540,discourse
a,where is he,reqInfo,le703540,directive
a,you've not given me the town of this caller,raiseIssue,le703540,None
b,oh sorry yeah sorry about that oh and they keep phoning us up and sort of like you know and they keep hanging up and everything yeah can you tell me if that's sort of like a shop a local shop because when i phoned up and sort of re dialled they said it was a shop is it a restaurant that's a private house well it's like it's sort of like they said it was sort of like they've been phoning us up since like seven o clock so we went out and we came back and sort of like redialled our last number and sort of like they sort of like keep coming up so we phoned them up and they sort of like doing these bogus phone calls they've phoned us up and sort of like keep hanging down no no they're sort of huh huh what's that number please yeah well we got a cable telephone yeah okay local police yeah okay then yeah thank you very much for your information and everything bye,answ,le703540,answer
b,sorry,expressRegret,le703540,apology
a,just a moment,hold,le703540,turn
a,might not might not be one of ours anyway,expressPossibility,le703540,inform
a,it might be a cable,expressPossibility,le703540,inform
b,yeah sorry about that,backch,le703540,feedback
b,oh and they keep phoning us up and sort of like you know and they keep hanging up and everything yeah can you tell me if that's sort of like a shop a local shop because when i phoned up and sort of re dialled they said it was a shop is it a restaurant that's a private house well it's like it's sort of like they said it was sort of like they've been phoning us up since like seven o clock so we went out and we came back and sort of like redialled our last number and sort of like they sort of like keep coming up so we phoned them up and they sort of like doing these bogus phone calls they've phoned us up and sort of like keep hanging down no no they're sort of huh huh what's that number please yeah well we got a cable telephone yeah okay local police yeah okay then yeah thank you very much for your information and everything bye,ackn,le703540,feedback
b,and they keep phoning us up and sort of like you know and they keep hanging up and everything yeah can you tell me if that's sort of like a shop a local shop because when i phoned up and sort of re dialled they said it was a shop is it a restaurant that's a private house well it's like it's sort of like they said it was sort of like they've been phoning us up since like seven o clock so we went out and we came back and sort of like redialled our last number and sort of like they sort of like keep coming up so we phoned them up and they sort of like doing these bogus phone calls they've phoned us up and sort of like keep hanging down no no they're sort of huh huh what's that number please yeah well we got a cable telephone yeah okay local police yeah okay then yeah thank you very much for your information and everything bye,inform,le703540,inform
b,they keep hanging up and everything,inform,le703540,inform
a,the only thing you can do is get in touch with the nuisance call bureau or the police,suggest,le703540,directive
a,i can't give that information out because i'm not allowed to because of the data protection,inform,le703540,inform
b,yeah,backch,le703540,feedback
b,can you tell me if that's sort of like a shop a local shop,reqInfo,le703540,directive
b,because when i phoned up and sort of re dialled they said it was a shop,inform,le703540,inform
b,is it a restaurant,reqInfo,le703540,directive
a,no,answ,le703540,answer
a,it's not,answElab,le703540,inform
b,that's a private house,reqInfo,le703540,directive
a,well,init,le703540,discourse
a,it's not a restaurant,confirm,le703540,answer
a,it's not down as a restaurant,confirm,le703540,answer
a,so,init,le703540,discourse
a,i don't know really,inform,le703540,inform
b,well,init,le703540,discourse
b,it's like it's sort of like they said it was sort of like,inform,le703540,inform
b,they've been phoning us up since like seven o clock,inform,le703540,inform
b,so,init,le703540,discourse
b,we went out,inform,le703540,inform
b,and we came back and sort of like redialled our last number,inform,le703540,inform
b,and sort of like they sort of like keep coming up,inform,le703540,inform
b,so,init,le703540,discourse
b,we phoned them up,inform,le703540,inform
b,and they sort of like doing these bogus phone calls,inform,le703540,inform
b,they've phoned us up and sort of like keep hanging down,inform,le703540,inform
a,did you ask oh did you have a chance to ask anybody,reqInfo,le703540,directive
a,nobody came on the line,reqInfo,le703540,directive
b,no,backch,le703540,feedback
b,no,answ,le703540,answer
b,they're sort of huh huh,answElab,le703540,inform
a,oh i would get in touch with the nuisance call bureau,suggest,le703540,directive
a,they don't open,inform,le703540,inform
b,what's that number please,reqInfo,le703540,directive
a,well,init,le703540,discourse
a,you'd need to get in touch with the cable operator,suggest,le703540,directive
a,you're talking to a operator,inform,le703540,inform
a,and the only nuisance call bureau i know is ours,inform,le703540,inform
a,so,init,le703540,discourse
a,what you need to do is get in touch with the cable but er,inform,le703540,inform
b,yeah,ackn,le703540,feedback
b,well,init,le703540,discourse
b,we got a cable telephone,inform,le703540,inform
a,yeah,ackn,le703540,feedback
a,so,init,le703540,discourse
a,you need to get in touch with the cable operator and get them on to it,suggest,le703540,directive
a,other than that you can get in touch with your local police,suggest,le703540,directive
b,yeah,backch,le703540,feedback
b,okay,backch,le703540,feedback
b,local police,echo,le703540,feedback
a,yeah,ackn,le703540,feedback
a,tonight,suggest,le703540,directive
a,and see what they suggest,suggest,le703540,directive
b,yeah,backch,le703540,feedback
b,okay then,accept,le703540,agreement
b,yeah,init,le703540,discourse
b,thank you very much for your information and everything,thank,le703540,thanking
a,okay,backch,le703540,feedback
a,thanks,thank,le703540,thanking
b,bye,bye,le703540,goodbye
a,bye,bye,le703540,goodbye
b,yes,ackn,le703620,feedback
b,good morning um,greet,le703620,greeting
b,and i can't remember how you do it,inform,le703620,inform
b,i have to press,reqInfo,le703620,directive
a,it's star fifty five star,answ,le703620,answer
b,hang on,hold,le703620,turn
b,star star,echo,le703620,feedback
b,yeah,ackn,le703620,feedback
a,the time will be in the hour clock,answElab,le703620,inform
a,and the hash,answElab,le703620,inform
a,yes,ackn,le703620,feedback
b,ok,ackn,le703620,feedback
b,thanks very much indeed,thank,le703620,thanking
a,ok,ackn,le703620,feedback
b,thank you,thank,le703620,thanking
b,byebye,bye,le703620,goodbye
a,bye,bye,le703620,goodbye
b,yeah,ackn,le703650,feedback
b,i just wondered if you can tell me this number that's been ringing me,reqInfo,le703650,directive
b,i've been out um and i'm registered blind and i didn't know if you can tell me what number this double no oh is it a payphone or um oh is it a police or something oh right ok oh must be a number oh ok then thanks a lot anyway thanks bye,inform,le703650,inform
b,um and i'm registered blind and i didn't know if you can tell me what number this double no oh is it a payphone or um oh is it a police or something oh right ok oh must be a number oh ok then thanks a lot anyway thanks bye,inform,le703650,inform
b,and i didn't know if you can tell me what number this double no oh is it a payphone or um oh is it a police or something oh right ok oh must be a number oh ok then thanks a lot anyway thanks bye,reqInfo,le703650,directive
a,right,ackn,le703650,feedback
a,i can't tell you who it is,answ,le703650,answer
a,i'm not allowed to the only thing i can tell you if it's uh residential or a business or a payphone no it's not actually one of our numbers i've no idea it's not one of our numbers i don't have any information on it it must be a number yeah ok bye,answElab,le703650,inform
a,the only thing i can tell you if it's uh residential or a business or a payphone,answElab,le703650,inform
b,no,backch,le703650,feedback
b,oh,backch,le703650,feedback
b,is it a payphone or um,reqInfo,le703650,directive
a,no,answ,le703650,answer
a,it's not actually one of our numbers,answElab,le703650,inform
