Speaker,Utterance,Dialogue_Act,Dialogue_Id,Dialogue_Act_ISO
g,underneath the start point,instruct,q8ec3,directive
g,right,align,q8ec3,None
f,right,reply_y,q8ec3,answer
g,under the start point but on the same line as the ravine bottom of the ravine,instruct,q8ec3,directive
f,right,reply_y,q8ec3,answer
g,right,align,q8ec3,None
f,right,acknowledge,q8ec3,feedback
g,if you could sort of curve round,instruct,q8ec3,directive
f,mmhmm,acknowledge,q8ec3,feedback
g,so that you're vertically underneath the start point,instruct,q8ec3,directive
f,oh jeez,acknowledge,q8ec3,feedback
g,missing,instruct,q8ec3,directive
g,is it is that where your carpenter's cottage is underneath the burnt forest,query_yn,q8ec3,propq
f,right,acknowledge,q8ec3,feedback
f,aye,reply_y,q8ec3,answer
f,it's just directly underneath there,explain,q8ec3,inform
g,well if you go to the,instruct,q8ec3,directive
f,to the left of that,check,q8ec3,feedback
g,to the left of that,reply_y,q8ec3,answer
f,right,acknowledge,q8ec3,feedback
f,right i'm down here,explain,q8ec3,inform
g,right,acknowledge,q8ec3,feedback
f,right,acknowledge,q8ec3,feedback
g,now,ready,q8ec3,discourse
g,along so that you're couple of centimetres left of the ravine along horizontally,instruct,q8ec3,directive
f,to the left of it,check,q8ec3,feedback
g,uh-huh,reply_y,q8ec3,answer
f,right,acknowledge,q8ec3,feedback
g,and do you have the remote village,query_yn,q8ec3,propq
f,no,reply_n,q8ec3,answer
g,doesn't matter,acknowledge,q8ec3,feedback
f,i've got a tiled land just underneath that,explain,q8ec3,inform
g,yeah,acknowledge,q8ec3,feedback
g,okay,ready,q8ec3,discourse
g,if you go up sort of slope if you slope up to the top left-hand corner of the ravine,instruct,q8ec3,directive
f,right,acknowledge,q8ec3,feedback
g,right,acknowledge,q8ec3,feedback
g,and go up another centimetre maybe,instruct,q8ec3,directive
f,right,acknowledge,q8ec3,feedback
g,and go along 'til you're at the top right of the ravine,instruct,q8ec3,directive
f,right,acknowledge,q8ec3,feedback
g,yeah and along a few centimetres more,instruct,q8ec3,directive
g,do you have a pine grove,query_yn,q8ec3,propq
f,aye,reply_y,q8ec3,answer
g,right,acknowledge,q8ec3,feedback
g,if you if you just take a straight line from where you are down to the bottom left of the pine grove,instruct,q8ec3,directive
f,right,acknowledge,q8ec3,feedback
g,and do you have something underneath that,query_w,q8ec3,setq
f,er there's an avalanche just slightly to the right,reply_w,q8ec3,answer
g,to the right,acknowledge,q8ec3,feedback
f,mmhmm,acknowledge,q8ec3,feedback
g,underneath the pine grove,check,q8ec3,feedback
f,mmhmm,reply_y,q8ec3,answer
g,right,acknowledge,q8ec3,feedback
f,it's a good wee bit down but,explain,q8ec3,inform
g,right,ready,q8ec3,discourse
g,if you go under the pine grove,instruct,q8ec3,directive
f,right,acknowledge,q8ec3,feedback
g,but at south a southeasterly angle sort of thing,instruct,q8ec3,directive
f,right,acknowledge,q8ec3,feedback
g,so that you're and you should finish underneath,instruct,q8ec3,directive
g,have you got concealed hideout,query_yn,q8ec3,propq
f,aye,reply_y,q8ec3,answer
g,you've got a concealed hideout right,acknowledge,q8ec3,feedback
f,i've got an avalanche directly above that,explain,q8ec3,inform
g,right,acknowledge,q8ec3,feedback
f,have you no,query_yn,q8ec3,propq
g,no i haven't,reply_n,q8ec3,answer
g,we're trying to get to the right of the concealed hideout,instruct,q8ec3,directive
g,right,align,q8ec3,None
f,just to the right of it,check,q8ec3,feedback
g,yeah so,reply_y,q8ec3,answer
f,well i'll just go straight down there,check,q8ec3,feedback
g,well aye,reply_y,q8ec3,answer
g,if you sort of miss out the go round the avalanche,clarify,q8ec3,inform
f,right i will,acknowledge,q8ec3,feedback
g,which i presume and you should be at the right of the concealed hideout,instruct,q8ec3,directive
f,right,acknowledge,q8ec3,feedback
f,i'm at the right of it,explain,q8ec3,inform
g,right,acknowledge,q8ec3,feedback
g,"now go underneath it so that you're just underneath the ""c"" you horizontally are down to the bottom of the concealed hideout and along so that you're just about under the ""c""",instruct,q8ec3,directive
f,the sea,check,q8ec3,feedback
g,of concealed sorry,clarify,q8ec3,inform
f,oh sorry i thought you were talking about,explain,q8ec3,inform
g,okay,align,q8ec3,None
g,do you have a boat house,query_yn,q8ec3,propq
f,eh it's away down to the right,explain,q8ec3,inform
f,aye,reply_y,q8ec3,answer
g,oh there's two boathouses ah,explain,q8ec3,inform
f,right,acknowledge,q8ec3,feedback
g,well i've got another boat house,explain,q8ec3,inform
g,"if you maybe two centimetres more past the ""c""",instruct,q8ec3,directive
f,to the left,check,q8ec3,feedback
g,yeah,reply_y,q8ec3,answer
f,right,acknowledge,q8ec3,feedback
g,right,ready,q8ec3,discourse
g,and do you have crane bay marked,query_yn,q8ec3,propq
f,mmhmm,reply_y,q8ec3,answer
g,and eh is is it curved,query_yn,q8ec3,propq
f,aye,reply_y,q8ec3,answer
g,"where about up above the ""b""",query_yn,q8ec3,propq
g,of bay,query_yn,q8ec3,propq
f,aye,reply_y,q8ec3,answer
f,mmhmm,reply_y,q8ec3,answer
g,"well follow that curve round until you get above the ""r"" vertically down from the boat house and curve round 'til you get to the ""r""",instruct,q8ec3,directive
f,right,acknowledge,q8ec3,feedback
g,right,align,q8ec3,None
f,got it,acknowledge,q8ec3,feedback
g,do you have a coconut palm,query_yn,q8ec3,propq
f,no,reply_n,q8ec3,answer
g,a pebbled shore,query_yn,q8ec3,propq
f,aye,reply_y,q8ec3,answer
g,right,acknowledge,q8ec3,feedback
g,if you follow the coast round right until you get to above the pebbled shore,instruct,q8ec3,directive
f,mmhmm,acknowledge,q8ec3,feedback
g,then you're going,instruct,q8ec3,directive
f,follow it quite close,check,q8ec3,feedback
g,no not terribly close,reply_n,q8ec3,answer
f,right,acknowledge,q8ec3,feedback
g,and then you're going to the left of the pebbled shore,instruct,q8ec3,directive
f,above it,check,q8ec3,feedback
g,uh-huh,reply_y,q8ec3,answer
g,above and to the left,clarify,q8ec3,inform
f,right,acknowledge,q8ec3,feedback
g,okay,align,q8ec3,None
f,mmhmm,reply_y,q8ec3,answer
g,do you have something underneath the pebbled shore,query_w,q8ec3,setq
f,washed stones,reply_w,q8ec3,answer
g,right,acknowledge,q8ec3,feedback
g,i don't have these,explain,q8ec3,inform
g,if you go southwest that's towards the bottom left-hand corner,instruct,q8ec3,directive
g,right,align,q8ec3,None
f,right,reply_y,q8ec3,answer
g,within a centimetre of the edge of the page,instruct,q8ec3,directive
f,right,acknowledge,q8ec3,feedback
g,do you have a flagship,query_yn,q8ec3,propq
f,yes,reply_y,q8ec3,answer
g,right,ready,q8ec3,discourse
g,the finish,explain,q8ec3,inform
f,right i'm down i'm at the bottom of the,explain,q8ec3,inform
g,wait a minute,instruct,q8ec3,directive
g,wait a minute right,ready,q8ec3,discourse
g,the finish point is on land,explain,q8ec3,inform
f,right,acknowledge,q8ec3,feedback
g,on the same line as the bottom of the flagship,explain,q8ec3,inform
g,right,align,q8ec3,None
f,right,reply_y,q8ec3,answer
g,it's about a centimetre inland,explain,q8ec3,inform
f,right,acknowledge,q8ec3,feedback
g,and but you have to curve round the washed stones or whatever you've got there,instruct,q8ec3,directive
f,right i will,acknowledge,q8ec3,feedback
g,"presumably ""x"" marks the spot",instruct,q8ec3,directive
g,erm,ready,q8ec4,discourse
g,are you at the cross at the start,align,q8ec4,None
f,okay yeah,reply_y,q8ec4,answer
g,right so,ready,q8ec4,discourse
g,go er about two inches to your ehm to your left at a sort of angle,instruct,q8ec4,directive
f,two inches to the my,check,q8ec4,feedback
g,your left a sort of angle about forty-five degrees,clarify,q8ec4,inform
f,what's two inches sort about,query_w,q8ec4,setq
g,well it's two inches,reply_w,q8ec4,answer
g,i don't know actually er,explain,q8ec4,inform
g,er well ten centimetres then maybe say,clarify,q8ec4,inform
f,ten er to forty-five degrees slope,check,q8ec4,feedback
g,to the horizontal,reply_w,q8ec4,answer
f,have you got allotments to my right is it,query_yn,q8ec4,propq
g,no,reply_n,q8ec4,answer
g,it's different it's a different map ehm,explain,q8ec4,inform
f,yeah,acknowledge,q8ec4,feedback
f,erm it can't be to my left anyway 'cause that's off the page from the start,explain,q8ec4,inform
g,well,ready,q8ec4,discourse
g,it's to my right so it must be to your left,explain,q8ec4,inform
f,no,reply_n,q8ec4,answer
f,it's the map's turned round so it must be to my right as well if it's to your right it's to my right,explain,q8ec4,inform
g,oh right sorry,acknowledge,q8ec4,feedback
g,right,ready,q8ec4,discourse
g,go to your right then ten centimetres to your right,instruct,q8ec4,directive
f,erm right along or to an angle did you say,check,q8ec4,feedback
g,well i,ready,q8ec4,discourse
g,imagine there's like a ehm a line like horizontal,instruct,q8ec4,directive
g,right,align,q8ec4,None
f,yeah,reply_y,q8ec4,answer
g,and then let's say ph thirty degrees up the way,instruct,q8ec4,directive
g,so it's at an angle,clarify,q8ec4,inform
f,up the way,check,q8ec4,feedback
f,up the way,acknowledge,q8ec4,feedback
g,so it's like an angle like that,clarify,q8ec4,inform
f,up the way,check,q8ec4,feedback
g,oh dear,acknowledge,q8ec4,feedback
f,angled up,check,q8ec4,feedback
f,do you have a lake,query_yn,q8ec4,propq
g,uh-huh,reply_y,q8ec4,answer
f,just above the start point right,query_yn,q8ec4,propq
g,right,reply_y,q8ec4,answer
f,how does it go from there,query_w,q8ec4,setq
g,down below that,instruct,q8ec4,directive
g,down below that,reply_w,q8ec4,answer
g,to about halfway down the middle of the lake,instruct,q8ec4,directive
f,halfway,check,q8ec4,feedback
f,what's that halfway what,query_w,q8ec4,setq
g,the see where the bottom of the the bottom line of the lake,align,q8ec4,None
f,yeah er,reply_y,q8ec4,answer
g,right,acknowledge,q8ec4,feedback
f,to the right-hand side underneath it,check,q8ec4,feedback
g,uh-huh about a,reply_y,q8ec4,answer
f,yeah,acknowledge,q8ec4,feedback
g,right,align,q8ec4,None
f,yeah,reply_y,q8ec4,answer
g,about halfway under that,instruct,q8ec4,directive
f,halfway well never mind,check,q8ec4,feedback
g,right,ready,q8ec4,discourse
g,see the bottom line of the lake right,align,q8ec4,None
f,oh you mean halfway from just where i would be if i went across oh no,check,q8ec4,feedback
g,right,ready,q8ec4,discourse
g,see the bottom line of the lake right,align,q8ec4,None
f,right,reply_y,q8ec4,answer
g,halfway along that,clarify,q8ec4,inform
f,halfway along okay,acknowledge,q8ec4,feedback
g,right,align,q8ec4,None
f,right,acknowledge,q8ec4,feedback
g,and then,ready,q8ec4,discourse
g,then,ready,q8ec4,discourse
g,straight down,instruct,q8ec4,directive
f,straight down,acknowledge,q8ec4,feedback
g,about,ready,q8ec4,discourse
g,er maybe five centimetres,instruct,q8ec4,directive
f,right i've got some allotments here,explain,q8ec4,inform
f,so does it go to your right again does it go right,query_yn,q8ec4,propq
g,it sort of curves round,reply_w,q8ec4,answer
f,curves round okay right,acknowledge,q8ec4,feedback
g,and then then,instruct,q8ec4,directive
f,along to your right,check,q8ec4,feedback
g,"it's like an ""s"" shape right but not like a steep ""s"" shape like a sort of er sort of stretched out ""s"" shape",instruct,q8ec4,directive
f,right,acknowledge,q8ec4,feedback
g,a wee bit ehm 'til you're about er halfway down the page when you get to the bottom curve that comes back out the way,instruct,q8ec4,directive
f,erm do i go along right,query_yn,q8ec4,propq
g,and then you go to your left,reply_w,q8ec4,answer
f,go to my left,check,q8ec4,feedback
g,for about er five centimetres,reply_w,q8ec4,answer
f,is there an obstacle down at the bottom left-hand corner of your page,query_yn,q8ec4,propq
g,er but you shouldn't be down there,reply_w,q8ec4,answer
g,this is you're over on the right-hand side at the right-hand half of your page,instruct,q8ec4,directive
f,erm well,ready,q8ec4,discourse
f,a is it called the west lake the start,query_yn,q8ec4,propq
g,no,reply_n,q8ec4,answer
g,it's east lake at the start of mine,explain,q8ec4,inform
f,oh,acknowledge,q8ec4,feedback
f,i've got a start at the west lake,explain,q8ec4,inform
f,have we got the right maps,query_yn,q8ec4,propq
g,right,ready,q8ec4,discourse
g,well i don't have i don't know about,reply_w,q8ec4,answer
g,are you over at the right-hand side how about halfway down the page at the moment,align,q8ec4,None
f,okay,ready,q8ec4,discourse
f,hold on start up at the east lake,explain,q8ec4,inform
f,where's the start,query_w,q8ec4,setq
g,what do you want me to start again,query_yn,q8ec4,propq
f,yeah,reply_y,q8ec4,answer
f,'cause i've got a start underneath the west lake so i'm at,explain,q8ec4,inform
g,oh do you know what i've been doing oh god,explain,q8ec4,inform
f,what,query_w,q8ec4,setq
g,i've i've started from the finish that's why i wasnae even looking at that i just saw the cross er right,reply_w,q8ec4,answer
g,oops right,ready,q8ec4,discourse
g,so we should be at the bottom left-hand corner of the map here right,align,q8ec4,None
g,i've went through the the other way round that's really stupid right eh,explain,q8ec4,inform
f,right,reply_y,q8ec4,answer
f,okay right,ready,q8ec4,discourse
g,so the start's about,explain,q8ec4,inform
f,you're at the west lake,explain,q8ec4,inform
g,the start's about a third of the way up the page,explain,q8ec4,inform
f,yeah no it's all right,acknowledge,q8ec4,feedback
g,right,acknowledge,q8ec4,feedback
f,i've got that marked on,explain,q8ec4,inform
g,right,acknowledge,q8ec4,feedback
f,and i've got west lake above it,explain,q8ec4,inform
g,well i've not got that,explain,q8ec4,inform
f,just above to the right,explain,q8ec4,inform
g,no wonder we're having problems there,explain,q8ec4,inform
g,right so er,ready,q8ec4,discourse
g,just sort of go to your left,instruct,q8ec4,directive
f,go to my left,acknowledge,q8ec4,feedback
g,about a centimetre,instruct,q8ec4,directive
f,oh a centimetre right hold on right now a centimetre okay right,acknowledge,q8ec4,feedback
g,and then go straight down,instruct,q8ec4,directive
f,straight down,acknowledge,q8ec4,feedback
f,to where how long,query_w,q8ec4,setq
g,to about two centimetres from the bottom of the page,reply_w,q8ec4,answer
f,two centimetres from the bottom of the page okay,acknowledge,q8ec4,feedback
g,then go to your right about eh five centimetres,instruct,q8ec4,directive
f,five centimetres right,acknowledge,q8ec4,feedback
g,and then go,instruct,q8ec4,directive
f,er ch do you have any an allotments,query_yn,q8ec4,propq
g,uh-huh,reply_y,q8ec4,answer
f,allotments yeah,acknowledge,q8ec4,feedback
f,right,ready,q8ec4,discourse
g,so you,instruct,q8ec4,directive
f,where is it with respect to that,query_w,q8ec4,setq
g,well,ready,q8ec4,discourse
g,if you go straight up the way you'll be hitting the allotments so,reply_w,q8ec4,answer
f,yeah right yeah,acknowledge,q8ec4,feedback
g,well,ready,q8ec4,discourse
g,just go straight up the way so you're a bit left of the allotments,instruct,q8ec4,directive
f,just left,check,q8ec4,feedback
g,up about half a centimetre left,clarify,q8ec4,inform
f,okay right,acknowledge,q8ec4,feedback
g,and then like curve round the top of the allotments,instruct,q8ec4,directive
f,okay,acknowledge,q8ec4,feedback
g,and then go in an angle about say thirty degrees from the,instruct,q8ec4,directive
g,say the allotments are the horizontal right,align,q8ec4,None
f,yeah,reply_y,q8ec4,answer
g,go in an angle about thirty degrees up from that,instruct,q8ec4,directive
g,right,align,q8ec4,None
f,from the left-hand side of the or the right-hand side of the allotments above the right-hand side,query_yn,q8ec4,propq
g,above the right-hand side,reply_y,q8ec4,answer
f,thirty degrees,check,q8ec4,feedback
g,roughly,reply_y,q8ec4,answer
g,and then say about ehm eh over to about two thirds of the way over the side of the page to the right,instruct,q8ec4,directive
f,erm do you have a flight museum anywhere,query_yn,q8ec4,propq
g,no,reply_n,q8ec4,answer
f,no,acknowledge,q8ec4,feedback
f,erm what is it two thirds the way across the page an angle of thirty degrees okay,check,q8ec4,feedback
f,two thirds right should be about there yeah okay,acknowledge,q8ec4,feedback
g,and then you go straight up say about er to about halfway up the page,instruct,q8ec4,directive
f,halfway up,acknowledge,q8ec4,feedback
f,is there a disused monastery,query_yn,q8ec4,propq
g,mmhmm,reply_y,q8ec4,answer
f,there yeah,acknowledge,q8ec4,feedback
g,so right where you are at the moment's just like see where it says disused monastery right,align,q8ec4,None
f,yeah,reply_y,q8ec4,answer
g,you should just be about next to that where it says that,instruct,q8ec4,directive
f,okay right,acknowledge,q8ec4,feedback
f,and do i go underneath it or above it,query_w,q8ec4,setq
g,and then,ready,q8ec4,discourse
g,over the top of it,reply_w,q8ec4,answer
f,over the top,acknowledge,q8ec4,feedback
f,okay,ready,q8ec4,discourse
f,round to my,check,q8ec4,feedback
g,round and then and then when you're round the side of that a a straight line to about er maybe ten centimetres out from the side the left-hand side of the page,instruct,q8ec4,directive
f,six centimetres right,acknowledge,q8ec4,feedback
f,do you have an alpine garden just above you,query_yn,q8ec4,propq
g,uh-huh,reply_y,q8ec4,answer
f,yes,acknowledge,q8ec4,feedback
f,how does it go,query_w,q8ec4,setq
g,so you,instruct,q8ec4,directive
g,well,ready,q8ec4,discourse
g,it goes to the left of that,reply_w,q8ec4,answer
f,to the left okay,acknowledge,q8ec4,feedback
g,so and then you're up to the top of the alpine garden,instruct,q8ec4,directive
f,okay,acknowledge,q8ec4,feedback
g,and then you go to your right about er five centimetres maybe,instruct,q8ec4,directive
f,okay,acknowledge,q8ec4,feedback
g,and then straight up,instruct,q8ec4,directive
g,have you got a youth hostel,query_yn,q8ec4,propq
f,no,reply_n,q8ec4,answer
f,whereabouts is the youth hostel,query_w,q8ec4,setq
g,well,ready,q8ec4,discourse
g,it's sort of directly above the alpine garden except a bit to the right so eh,reply_w,q8ec4,answer
f,slightly to the right okay,acknowledge,q8ec4,feedback
f,directly above it how much,query_w,q8ec4,setq
g,well,ready,q8ec4,discourse
g,where are you just now,query_w,q8ec4,setq
f,erm about one centimetre from the side of the alpine garden that's above it and along one,reply_w,q8ec4,answer
g,right,ready,q8ec4,discourse
g,go along a wee bit,instruct,q8ec4,directive
g,"until see the ""d"" of the alpine garden on the in between the ""d"" of the see where it says alpine garden",align,q8ec4,None
f,yeah,reply_y,q8ec4,answer
g,right,ready,q8ec4,discourse
g,"just look at that the in between the ""d"" and ""e"" just put a straight line straight above that",instruct,q8ec4,directive
g,right,align,q8ec4,None
f,okay right,reply_y,q8ec4,answer
g,about er maybe ffffphhhhh ten centimetres,instruct,q8ec4,directive
f,right ten centimetres okay,acknowledge,q8ec4,feedback
f,and,ready,q8ec4,discourse
g,and then go to your right about five centimetres,instruct,q8ec4,directive
f,right five okay,acknowledge,q8ec4,feedback
g,and then erm,instruct,q8ec4,directive
f,do you have a parked van just above this no,query_yn,q8ec4,propq
g,aye just above that line,reply_y,q8ec4,answer
f,yeah,acknowledge,q8ec4,feedback
g,but you shouldn't be that near it you should be,instruct,q8ec4,directive
f,no i'm,reply_n,q8ec4,answer
g,right so the point you're at go er southeast,instruct,q8ec4,directive
f,southeast okay,acknowledge,q8ec4,feedback
g,about er until you get to about halfway down the middle of the page,instruct,q8ec4,directive
f,okay southeast,acknowledge,q8ec4,feedback
f,right okay,acknowledge,q8ec4,feedback
g,and then go straight for five centimetres,instruct,q8ec4,directive
f,okay right,acknowledge,q8ec4,feedback
g,or then,instruct,q8ec4,directive
f,is there a telephone box there,query_yn,q8ec4,propq
g,uh-huh so,reply_y,q8ec4,answer
f,yeah just under the telephone box,check,q8ec4,feedback
g,skirt round the bottom,instruct,q8ec4,directive
g,uh-huh,reply_y,q8ec4,answer
f,yeah,acknowledge,q8ec4,feedback
g,and then go straight up,instruct,q8ec4,directive
f,straight up to the east lake,query_yn,q8ec4,propq
g,just about the top of the,reply_w,q8ec4,answer
f,over the top of the,query_yn,q8ec4,propq
g,no no,reply_n,q8ec4,answer
g,just to the top of the telephone box,instruct,q8ec4,directive
g,see where the top is,align,q8ec4,None
f,the top of the telephone box,reply_y,q8ec4,answer
g,to level with that,instruct,q8ec4,directive
f,yeah okay,acknowledge,q8ec4,feedback
g,and then er,ready,q8ec4,discourse
g,directions on er maybe north northwest for about er,instruct,q8ec4,directive
f,northwest,acknowledge,q8ec4,feedback
g,until you're about a third of the way,instruct,q8ec4,directive
f,is there a level crossing there,query_yn,q8ec4,propq
g,no no say that,reply_n,q8ec4,answer
f,no,acknowledge,q8ec4,feedback
g,right erm,ready,q8ec4,discourse
g,where you are you go northwest for about until there's about a quarter left on the page,instruct,q8ec4,directive
g,if you see what i mean,align,q8ec4,None
f,okay northwest,reply_y,q8ec4,answer
f,oh,ready,q8ec4,discourse
f,i have a level crossing just at this point,explain,q8ec4,inform
g,well,ready,q8ec4,discourse
g,i don't know maybe go through that it's straight up after that,instruct,q8ec4,directive
f,straight up after that,acknowledge,q8ec4,feedback
g,until you get to the bottom of the east lake and then you go to the,instruct,q8ec4,directive
g,have you got a finish,query_yn,q8ec4,propq
f,okay right,acknowledge,q8ec4,feedback
g,and then go to your left that should be you finished,instruct,q8ec4,directive
f,go to my left,check,q8ec4,feedback
g,mmhmm,reply_y,q8ec4,answer
g,until you get like the bottom part of the east lake erm you should just be like about,instruct,q8ec4,directive
f,okay,acknowledge,q8ec4,feedback
g,three centimetres from that,instruct,q8ec4,directive
g,four centimetres maybe i don't know,instruct,q8ec4,directive
f,okay,acknowledge,q8ec4,feedback
f,right,instruct,q8ec4,directive
g,that should be it finished,instruct,q8ec4,directive
f,okay after that,acknowledge,q8ec4,feedback
g,right,ready,q8ec5,discourse
g,start top left yeah,align,q8ec5,None
f,right,reply_y,q8ec5,answer
g,no left,reply_n,q8ec5,answer
f,okay,acknowledge,q8ec5,feedback
g,right erm,ready,q8ec5,discourse
g,burnt forest right,align,q8ec5,None
f,yeah,reply_y,q8ec5,answer
f,right beside the start,explain,q8ec5,inform
g,"go down diagonally so you're just next to the ""b""",instruct,q8ec5,directive
f,"just next to the ""b"" okay",acknowledge,q8ec5,feedback
g,right,align,q8ec5,None
f,diagonally,check,q8ec5,feedback
g,yeah,reply_y,q8ec5,answer
g,right,ready,q8ec5,discourse
f,yeah okay,acknowledge,q8ec5,feedback
g,you should have something straight under the burnt forest,explain,q8ec5,inform
f,yes,reply_y,q8ec5,answer
f,a carpenter's cottage,explain,q8ec5,inform
g,right,ready,q8ec5,discourse
g,we're going to the we're going to the left-hand side of that,instruct,q8ec5,directive
g,okay,align,q8ec5,None
f,left,check,q8ec5,feedback
g,but don't do it yet,instruct,q8ec5,directive
g,right,align,q8ec5,None
g,we're going to left-hand side,clarify,q8ec5,inform
f,right,acknowledge,q8ec5,feedback
g,see the ravine right,align,q8ec5,None
f,yeah,reply_y,q8ec5,answer
g,see the bottom of the ravine right,align,q8ec5,None
f,uh-huh,reply_y,q8ec5,answer
g,and see the start,align,q8ec5,None
f,yeah,reply_y,q8ec5,answer
g,right,acknowledge,q8ec5,feedback
g,we're going to the cross between vertical down start and horizontal,instruct,q8ec5,directive
g,right,align,q8ec5,None
f,right,reply_y,q8ec5,answer
g,right,acknowledge,q8ec5,feedback
f,"from the start down to the ""b"" of the burnt forest right",check,q8ec5,feedback
g,right,reply_y,q8ec5,answer
g,then we're going to curve round to where the bottom of the ravine and the vertical from the start meet,clarify,q8ec5,inform
f,which direction,query_yn,q8ec5,propq
f,curve round,acknowledge,q8ec5,feedback
g,okay,align,q8ec5,None
f,we'll want to curve round the ravine and where the bottom of this,check,q8ec5,feedback
g,no curve curve,reply_n,q8ec5,answer
g,see the start,align,q8ec5,None
g,you want to be you're going to finish directly under the start,clarify,q8ec5,inform
g,right,align,q8ec5,None
f,yeah okay,reply_y,q8ec5,answer
g,opposite the bottom of the ravine,clarify,q8ec5,inform
f,opposite the bottom of the ravine so,check,q8ec5,feedback
g,right,ready,q8ec5,discourse
g,so you're vertically under start but you're at the bottom of the ravine,clarify,q8ec5,inform
g,okay,align,q8ec5,None
f,yeah,reply_y,q8ec5,answer
g,and go round the side of the whatever you've got there,clarify,q8ec5,inform
f,carpenter's cottage,explain,q8ec5,inform
g,right,acknowledge,q8ec5,feedback
g,to the left,clarify,q8ec5,inform
g,okay,align,q8ec5,None
f,to the left okay so,acknowledge,q8ec5,feedback
g,on you go,instruct,q8ec5,directive
f,we slope down in between the carpenter's cottage and the ravine er beside the ravine slope down beside the ravine,check,q8ec5,feedback
g,i don't have a carpenter's cottage i'm just,explain,q8ec5,inform
g,no,reply_n,q8ec5,answer
f,no,check,q8ec5,feedback
g,like you'll you'll want to be directly under the start the starting cross right but you're opposite the bottom of the ravine,clarify,q8ec5,inform
g,okay,align,q8ec5,None
f,opposite the bottom okay,reply_y,q8ec5,answer
f,so,check,q8ec5,feedback
g,you're still directly you want to end up directly under the start opposite the bottom of the ravine,clarify,q8ec5,inform
f,okay,acknowledge,q8ec5,feedback
g,right okay,align,q8ec5,None
f,right hold on,reply_y,q8ec5,answer
g,right,ready,q8ec5,discourse
g,go along horizontally until you're about two centimetres away from the bottom of the ravine,instruct,q8ec5,directive
f,okay,acknowledge,q8ec5,feedback
g,okay,align,q8ec5,None
g,okay,align,q8ec5,None
f,yeah,reply_y,q8ec5,answer
g,right,ready,q8ec5,discourse
g,diagonally up to one centimetre above the top left of the ravine,instruct,q8ec5,directive
f,one centimetre above from the top okay,acknowledge,q8ec5,feedback
g,okay,align,q8ec5,None
g,now,ready,q8ec5,discourse
g,we're going horizontally along,instruct,q8ec5,directive
g,right,align,q8ec5,None
f,right,reply_y,q8ec5,answer
g,you've got pine grove haven't you,query_yn,q8ec5,propq
f,yeah,reply_y,q8ec5,answer
g,erm go along to the top right hand side of the ravine,instruct,q8ec5,directive
f,okay,acknowledge,q8ec5,feedback
g,right,align,q8ec5,None
g,and another two centimetres from that,instruct,q8ec5,directive
g,right,align,q8ec5,None
g,now go diagonally down to the bottom left of the pine grove,instruct,q8ec5,directive
f,okay,acknowledge,q8ec5,feedback
f,okay,acknowledge,q8ec5,feedback
g,right,ready,q8ec5,discourse
g,you've got an avalanche somewhere haven't you,query_yn,q8ec5,propq
f,yes er,reply_y,q8ec5,answer
g,right,ready,q8ec5,discourse
g,see the concealed hideout,align,q8ec5,None
f,mmhmm,reply_y,q8ec5,answer
g,the right hand side,align,q8ec5,None
f,yeah,reply_y,q8ec5,answer
g,that's where we're trying to go,instruct,q8ec5,directive
g,okay,align,q8ec5,None
f,okay,reply_y,q8ec5,answer
g,so,ready,q8ec5,discourse
g,"if you sort of curve round an inverted ""s"" shape",instruct,q8ec5,directive
f,"an inverted ""s""",acknowledge,q8ec5,feedback
g,"yeah well it's like a ""2""",instruct,q8ec5,directive
g,right,align,q8ec5,None
f,right,reply_y,q8ec5,answer
g,so that you miss the avalanche,instruct,q8ec5,directive
f,miss the avalanche okay,acknowledge,q8ec5,feedback
g,and end up at the bottom of the concealed well the side of the concealed hideout anyway,instruct,q8ec5,directive
f,okay,acknowledge,q8ec5,feedback
g,okay,align,q8ec5,None
f,right yeah,reply_y,q8ec5,answer
g,now,ready,q8ec5,discourse
g,"curve round until you're under the ""c"" of concealed hideout",instruct,q8ec5,directive
f,"curve round 'til er i'm just under the ""c""",acknowledge,q8ec5,feedback
g,right,align,q8ec5,None
g,then two centimetres further left,instruct,q8ec5,directive
f,yeah,reply_y,q8ec5,answer
f,further left,acknowledge,q8ec5,feedback
g,right,align,q8ec5,None
f,okay,reply_y,q8ec5,answer
f,left to whereabouts,check,q8ec5,feedback
g,now,ready,q8ec5,discourse
g,so,ready,q8ec5,discourse
g,"you're now two centimetres to the left of ""c""",clarify,q8ec5,inform
g,just about underneath it,clarify,q8ec5,inform
f,"oh ""c""",acknowledge,q8ec5,feedback
g,okay,align,q8ec5,None
f,"is this along to my left directly along two centimetres along from the ""c""",check,q8ec5,feedback
g,yeah,reply_y,q8ec5,answer
f,okay,reply_y,q8ec5,answer
g,okay,align,q8ec5,None
f,yeah,reply_y,q8ec5,answer
g,right,acknowledge,q8ec5,feedback
g,now,ready,q8ec5,discourse
g,see crane bay right,align,q8ec5,None
f,yes,reply_y,q8ec5,answer
g,"there's a there's a curved bit just above the letters crane er ""e"" ""b"" alright",align,q8ec5,None
f,yeah,reply_y,q8ec5,answer
g,"the curved bit right and see the peninsula around where ""r"" is above ""r"" the corner",align,q8ec5,None
f,yeah,reply_y,q8ec5,answer
