Speaker,Utterance,Dialogue_Act,Dialogue_Act_ISO
SYS,How many people are travelling and are you looking for anything specific in a hotel?,request,directive
USR,I need access to a dog park.,inform,inform
USR,and i will be travelling by myself,inform,inform
SYS,I have 2 hotels in Pittsburgh available and they are both located near the park.,inform,inform
USR,saWEEEET.,moreinfo,directive
USR,When?,moreinfo,directive
USR,What are the details?,moreinfo,directive
SYS,"The Sunny Wolf Inn & Suites is 2.5 star hotel located near a park and the museum, offering wifi, parking and breakfast as part of your package.",offer,commissive
SYS,"Majestic Mountain Inn is also a 2.5 star hotle located near a park offering wifi, parking and breakfast as part of the package.",offer,commissive
SYS,The Sunny Wolf Inn & Suites has the higher guest rating at  8.49 / 10.,offer,commissive
USR,Sunny Wolf Inn sounds splendid!,request,directive
USR,what would the dates of travel be?,request,directive
SYS,Do you prefer to stay 8 or 9 days?,suggest,directive
USR,"either is fine, so long as is between 12th and 19th of September.",inform,inform
USR,and under 3700 dollars,inform,inform
SYS,"The Sunny Wolf Inn & Suites meets your exact requirements for a Sept 12 departure with a return date of Sept 19, a total of a 9 day package at 3066.76USD economy flight.",offer,commissive
USR,that would be quite ideal.,inform,inform
USR,"However, before we rush into that, there is a Tibetan Mastiff in Ulsan with some serious people issues that is deparate for my assistance",inform,inform
SYS,Should I proceed with booking?,suggest,directive
USR,can you look into Ulsan packages for me please?,negate,disagreement
USR,No- no booking yet,negate,disagreement
SYS,I have nothing near a park in Ulsan but there are hotels near the palace.,suggest,directive
USR,"oh dear, no I don’t think that will be suitable.",inform,inform
USR,how about Naples?,inform,inform
USR,could you send me there?,inform,inform
SYS,I'm finding nothing for your specifications,no_result,
USR,They could just be near a park and I would be happy,inform,inform
SYS,I meant there's no park!,no_result,
USR,"ahh, ok.",inform,inform
USR,so it seems that Pittsburgh is my only viable option,,
let’s book the higher guest rating hotel with 8.49/10 in Pittsburgh,inform,,
SYS,"So I will confirm a reservation for the Sunny Wolf Inn & Suites, located near the park,  for a 9 day stay departing on Sept 12 and returning on Sept 19 at 3480.49USD.",inform,inform
SYS,Correct?,inform,inform
USR,Wonderful!,thankyou,thanking
USR,thank you kindly,thankyou,thanking
USR,So I need a 5 star hotel for 7 adults in Manaus ASAP.,inform,inform
USR,Departing from Queenstown,,
Make it happen,inform,,
SYS,Do you have a budget?,request,directive
USR,:unamused: No,inform,inform
SYS,When would you like to leave?,,
USR,ASAP means as soon as possible.... just so you know,inform,inform
SYS,There are no results from Queenstown.,no_result,
USR,Queenstown to Stuttgart then,inform,inform
SYS,There are no results from Queenstown.,no_result,
USR,You're pretty useless huh?,inform,inform
USR,Ok check Detroit.,inform,inform
SYS,We don't have any of these flights leaving from Queenstown.,suggest,directive
SYS,"The flights we have available for 7 people leaving from Queenstown are package to Minneapolis, Punta Cana, Rosario, and Porto Alegre.",suggest,directive
USR,FAMILY VACATION ALERT.,inform,inform
USR,"ha-ha, dad of the year here!",inform,inform
USR,bringing my 6 little offspring to see their mother in London,,
we would like to leave from our hometown of Brasilia,,,
"dates are flexible, as is budget (7 people is gonna get pricey I would assume) how can ya help me out?",inform,,
SYS,I might be able to.,request,directive
SYS,When would you like to leave and/or return?,request,directive
USR,"dates are flexible, as I've said",inform,inform
SYS,There are no results from Brasilia to London.,suggest,directive
SYS,Are you able to go to a different destination?,suggest,directive
USR,We can go to Mexico City and make our way to London from there,,
"but I can handle that, you just check Brasilia to Mexico City for us please",inform,,
SYS,How long would you like to be in Mexico City?,inform,inform
SYS,"The shortest trips available are 6 days from the 20th to 24th, 8th to 12th all inclusive trip, 7th to 11th, or 24th to 28th.",inform,inform
USR,"oh it doesn't matter really, but the shorter trips would probably be more suitable so we can head to London sooner.",moreinfo,directive
USR,what are the hotel details from the 8th to the 12th?,moreinfo,directive
SYS,"The all inclusive 6 day package from the 8th to 12 is a 3.5 star hotel near a beach, mall, shopping, and a museum.",inform,inform
SYS,The cost of this package is 13056.42.,inform,inform
SYS,Our cheapest package is 8829.81 for the 7th to 11th and 24th to 28th packages.,inform,inform
SYS,"This is a 3 star hotel near the beach, mall, and shopping.",inform,inform
USR,what a beauty!,inform,inform
USR,I'm smitten please proceed with booking,inform,inform
SYS,Which package would you  like to book?,confirm,answer
USR,the cheap one from the 7th to the 11th,switch_frame,
SYS,Awesome!,inform,inform
SYS,I will book this package for you and your kids!,inform,inform
SYS,You will receive a confirmation email soon regarding payment as well as more details about your trip!,inform,inform
SYS,Safe travels!,inform,inform
USR,"Thank you,",thankyou,thanking
SYS,Anytime!,you_are_welcome,thanking
USR,HI.,inform,inform
USR,vacation please,,
5300 dollars for 8 days and I leave from Pittsburgh I go to anywhere,inform,,
SYS,Do you have a preferred date of departure?,request,directive
USR,no i can take vacation time whenever,inform,inform
SYS,I can get you cities in Mexico and San Juan,suggest,directive
USR,mexico.,request,directive
USR,what cities?,request,directive
SYS,La Paz or Ciudad Juarez,offer,commissive
USR,What is the La Paz package like,moreinfo,directive
SYS,"In La Paz, I have the Echo, available for 8 days, it is a 4 star hotel with a 8.98 / 10 user rating.",inform,inform
SYS,"which includes free wifi, parking and breakfast.",inform,inform
USR,this sounds very beautiful!,moreinfo,directive
USR,can i hear the Ciudad Juarez package to compare?,moreinfo,directive
SYS,"In Ciudad Juarez, I have the Vertex, also available for 8 days, it is a 3 star hotel with a 8.86/10 user rating which includes free wifi, parking, breakfast.",inform,inform
SYS,"This one has a Sept 8th departure, the one in La Paz a Sept 13th departure.",inform,inform
USR,is Juarez hotel on the beach?,request,directive
SYS,Neither is on the beach,inform,inform
USR,ah ok.,inform,inform
USR,well I would prefer La Paz.,inform,inform
USR,Let us book that.,inform,inform
SYS,I will proceed with the booking to La Paz.,inform,inform
SYS,Enjoy!,inform,inform
USR,thank u great,thankyou,thanking
USR,I AM IN BALTIMORE WANT TO GO TO LIMA,inform,inform
SYS,When?,request,directive
USR,SEPTEMER 12 UNTIL SEPTEMBER 27,inform,inform
SYS,Do you have a budget?,request,directive
USR,NO,inform,inform
SYS,How many people will be traveling?,request,directive
USR,ME,inform,inform
SYS,We have a 3.5 star hotel and a 4 star hotel.,suggest,directive
SYS,Do you have a preference?,suggest,directive
USR,4 STAR DUH,inform,inform
SYS,Great!,offer,commissive
SYS,"This is a 4 star hotel near a park, they have a 8.98/10 guest rating, and they offer free wifi.",offer,commissive
SYS,This package is from September 15th to 26th.,offer,commissive
SYS,The price of this package if you would like business class seats is 829.74 and if you would rather have economy class seats the price would be 729.45.,offer,commissive
USR,wow very impressive.,thankyou,thanking
USR,WORKS FOR ME LETS BOOK BUSINESS,,
PLEASE,,,
THANKS,thankyou,,
SYS,No problem!,inform,inform
SYS,Your package is booked!,inform,inform
SYS,Have a great day and keep an eye out for a confirmation email regarding your travel package!,inform,inform
USR,"Hi there, I'd like to book a trip from Boston please.",inform,inform
SYS,Where are you headed and how do you want to be there?,request,directive
USR,I'd be interested in going to Essen,inform,inform
SYS,"Great, when would you like to go and how much are you planning on spending?",request,directive
USR,I'd like to book a trip anytime between Friday September 16 and Tuesday September 27.,inform,inform
SYS,"Unfortunately, I can't get you anything in Essen.",sorry,apology
SYS,Do you have any other places you'd like me to help you search?,sorry,apology
USR,"Yes, how about Burlington?",inform,inform
SYS,We have a few options in Burlington that could work for you.,offer,commissive
SYS,"One is a 11 day stay at a 3 star hotel, and the other is a 7 day stay at a 2.5 star hotel.",offer,commissive
SYS,Which one would you prefer?,offer,commissive
USR,How much does each one cost?,request_compare,directive
SYS,"For 11 days, it will be 962.75 flying economy and 1141.57 flying business.",offer,commissive
SYS,"For 7 days, it will be 848.49 flying economy and 1018.47 flying business.",offer,commissive
USR,Could you please tell me about trip packages to Calgary?,inform,inform
SYS,We have a 7 day trip to Calgary at a 4 star hotel.,hearmore,
SYS,It's 673.40 for economy and 897.78 for business.,hearmore,
SYS,Indeed!,hearmore,
SYS,Do you have any questions about any particular option?,hearmore,
USR,Yes I do!,confirm,answer
USR,"For the 11 day stay in Burlington, that's from Friday September 16 to Tuesday September 27, right?",confirm,answer
SYS,It's from September 17-27 actually.,inform,inform
USR,"Okay, that's perfectly fine!",inform,inform
USR,"I'd like to book that trip, please.",inform,inform
USR,Flying economy.,inform,inform
SYS,Great!,inform,inform
SYS,I have confirmed your reservation for $962.75.,inform,inform
SYS,Have a great trip!,inform,inform
USR,Thank you!,thankyou,thanking
USR,hello i am going to go to baltimore some time between september 10th and september 24th,inform,inform
SYS,Where will you be leaving from?,request,directive
USR,cleveland,inform,inform
SYS,Do you have a budget?,request,directive
USR,i will spend whatever i need to,inform,inform
SYS,Will you be travelling alone?,suggest,directive
USR,yes i am alone,affirm,answer
SYS,We have one result.,offer,commissive
SYS,It is a 9 day stay from September 12th to 20th at a 3 star hotel.,offer,commissive
SYS,The hotel has a 7.06/10 guest rating and they offer free parking and wifi as well as complimentary breakfasts.,offer,commissive
SYS,"The business flights included in the package would put the price to 838.20, for economy flights the price is 717.52.",offer,commissive
USR,thank you,thankyou,thanking
USR,hi my friend i am going to take a vacation.,inform,inform
USR,but i want to go many places,,
i am unsure where i shall go,,,
i will leave from vancouver,,,
can you tell me about Athens?,inform,,
USR,what is available there?,inform,inform
SYS,Are you just 1 adult?,suggest,directive
USR,that is right!,affirm,answer
SYS,When would you like to take your vacation?,request,directive
USR,I can go from the 12th until the end of September,inform,inform
SYS,I have some places for you in Athens.,inform,inform
SYS,Do you have a maximum amount of money to spend?,inform,inform
USR,Nope!,inform,inform
USR,No max!,inform,inform
SYS,I have 15 days at the Lunar Jewel Lodge a 3 star hotel with a price tag of 4892.34USD via business class travel.,offer,commissive
USR,What is the hotel like?,request,directive
USR,what is included?,request,directive
SYS,This is a simple hotel that includes free wifi and free parking,inform,inform
USR,What do guests think of it?,request,directive
SYS,It seems to have no reviews as of yet as the guest rating is 0/10,inform,inform
USR,ah - not a risk I’m looking to take as of yet.,inform,inform
USR,What’ve you got available in Dublin?,inform,inform
SYS,"In Dublin, I have 2 options, one is a 2 star and the other a 2.5 star hotel.",hearmore,
SYS,Does this interest you?,hearmore,
USR,"No, not particularly.",inform,inform
USR,Let’s look at Kochi,inform,inform
SYS,"Hotel Grandiose Rose - 10 days, a 3.5 star hotel located in the heart of the city and near a park.",offer,commissive
SYS,It has a guest rating of  7.15 / 10,offer,commissive
USR,When would I leave?,request,directive
SYS,Sept 11th returning Sept 19,inform,inform
USR,Any amenities?,request,directive
SYS,Standard free wifi,inform,inform
USR,"Ah, ok.",inform,inform
USR,One last spot to check out : San Juan,inform,inform
SYS,"I have an excellent choice in San Juan, the 4 star Fairyland - 11 days close to the museum and market and plenty of shopping in the surrounding areas.",offer,commissive
SYS,Includes free wifi and has a guest rating of 8.98 / 10.,offer,commissive
USR,oh that’s great.,request,directive
USR,definitely best rated hotel yet,,
no free breakfast tho?,request,,
SYS,"No, just wifi",inform,inform
USR,that is ok.,request,directive
USR,what is the cost of that package?,request,directive
SYS,1262.56USD if you take it on economy,inform,inform
USR,let’s go for business,inform,inform
SYS,1561.79USD on business.,suggest,directive
SYS,Departure is on Sept 14 and return is on Sept 24.,suggest,directive
SYS,Would you like me to go ahead and process the request?,suggest,directive
USR,spectacular book please,inform,inform
USR,Hey there.,inform,inform
USR,I just want you to entertain me,,
I can't take any trips right now..,,,
but if I could would I be able to get to Belem for under $3900?,inform,,
USR,I'm in Los Angeles,inform,inform
SYS,Yes you could!,offer,commissive
SYS,"Our best package is a 4.5 star hotel near the beach, 8.8/10 guest rating, free parking, breakfast, and wifi.",offer,commissive
SYS,This package is from September 8th to 19th and the prices are 2771.60 for economy flights and 3558.90 for business flights.,offer,commissive
USR,I would also love to explore the lush surroundings of Santos,,
Would I ever be able to get there with my mere 3900?,inform,,
SYS,"Yes, we have a lovely 4 star hotel near shopping hot spots, 8.49/10 guest rating, free breakfast and wifi, September 6th to 23rd and the prices are 3726.61 for business flights and 2893.69 for economy flights.",offer,commissive
USR,If only I could get the vacation days off.. I could be there today :sleepy: I have one other place that tops my bucket list,,
Vancouver,,,
What've you got there?,inform,,
SYS,"Here we have a 4 star hotel near a park, museum, and cathedral.",offer,commissive
SYS,This is a 12 day stay from September 11th to 22nd.,offer,commissive
SYS,"The hotel has a 8.8/10 guest rating and offers free parking, breakfast, and wifi.",offer,commissive
SYS,This would cost 1091.30 for business flights and 926.52 for economy.,offer,commissive
USR,Wow - so cheap.,thankyou,thanking
USR,"What a steal!. Thanks for looking at my options for me, but for now I'll just be stuck here at work",thankyou,thanking
SYS,No problem!,you_are_welcome,thanking
SYS,Come back when you are able to book a flight and I'll get you the best package there is!,you_are_welcome,thanking
SYS,Have a great day!,you_are_welcome,thanking
USR,"HI there, I need to book a trip to La Paz.",inform,inform
USR,And I'll be departing from Belem.,inform,inform
SYS,How many will you be?,request,directive
USR,We'll be 4 adults and 6 children.,inform,inform
SYS,Is there a strict budget you must follow?,request,directive
USR,I'm willing to pay a total of 15100,inform,inform
SYS,"With your budget I can get you spots in an economy package at a 4 star hotel with free parking, free breakfast, and free wifi.",offer,commissive
SYS,"If you are willing to increase your budget though, I can see if I can get any other options for you.",offer,commissive
USR,How much does it cost with the economy package?,request,directive
USR,And how many days would it be?,request,directive
SYS,For economy it would be 14111.28 for 8 days from Sept 8-14.,offer,commissive
USR,"If I am willing to increase my budget by about $1500, what else can you find for me?",request_alts,directive
SYS,Nothing better unfortunately.,sorry,apology
USR,"Okay, I want to take the package you already mentioned, but what if I increase my budget by $1500?",inform,inform
SYS,There is nothing more I can offer you with an increase of $1500 of your budget.,no_result,
SYS,Would you be able to increase it more?,no_result,
USR,"No, I think the 8 day package at a 4 star hotel should be good enough!",switch_frame,
SYS,Wonderful!,suggest,directive
SYS,Would you like me to book it for your group of 10?,suggest,directive
USR,Yes please!,affirm,answer
SYS,It's taken care of for you!,inform,inform
SYS,Time to pack your bags :slightly_smiling_face:,inform,inform
USR,Thank you very much!,thankyou,thanking
SYS,The pleasure is all mine.,you_are_welcome,thanking
USR,hi.,inform,inform
USR,paris to curitiba on september 24 please,,
i can spend 2300 dollars and must be home by 27th,inform,,
SYS,Traveling alone?,suggest,directive
USR,yes,affirm,answer
SYS,"Sorry, there are no results showing for Paris and your return date.",sorry,apology
SYS,Are you able to change one of these?,sorry,apology
USR,Hey I think you can help me get from Stuttgart to Toronto right??,inform,inform
SYS,I can try!,request,directive
SYS,Do you have a budget?,request,directive
USR,Yea!!,inform,inform
USR,I'm travelling with 2 other trainers - we can spend up to 8600 dollars,inform,inform
SYS,Do you have dates of travel in mind?,request,directive
USR,We wanna leave on or after the 18th of this month,inform,inform
SYS,We have a great 4 star hotel near the airport and a cathedral.,offer,commissive
SYS,This is a 10 day package from September 26th to October 5th.,offer,commissive
SYS,the hotel has a 8.8/10 guest rating and they offer free breakfast and wifi.,offer,commissive
SYS,The package will cost 6255.67 for business flights and 4942.53 for economy flights.,offer,commissive
USR,I wanna leave a bit sooner.,inform,inform
USR,Can we go sooner if we went to Cancun?,inform,inform
SYS,I can get you to Toronto from the 18th to 25th at a 3 star hotel.,offer,commissive
USR,"Ok, well tell me more about that place",moreinfo,directive
SYS,"It is near a cathedral, 9.16/10 guest rating, free breakfast and wifi, economy flights, and the price is 7661.41.",inform,inform
USR,Before I go ahead with that can you still tell me whatcha got in Cancun??,switch_frame,
USR,I hear that Mewtwo might have been spotted there more recently than Toronto..,switch_frame,
SYS,We have one package at the Winter Vale Hotel available from September 21st to October 2nd.,offer,commissive
SYS,"This is a 4 star hotel, 9.16/10 guest rating, free wifi, breakfast, and parking.",offer,commissive
SYS,The total for this package is 7910.35.,offer,commissive
SYS,There is also another availability at the same hotel but from September 20th to 28th for 6704.30.,offer,commissive
USR,"Ok, thanks.. I think the Toronto package is better though.",switch_frame,
USR,Cathedrals and old stuff like that are usually great pokestops,switch_frame,
SYS,"The hotel in Cancun is near a cathedral and university, if that makes a difference to you.",inform,inform
USR,What!?,switch_frame,
USR,How could you not have told me that before!,switch_frame,
USR,Cancun it is!,switch_frame,
SYS,Apologies.,sorry,apology
SYS,"Which dates would you prefer, September 21st to October 2nd or September 20th to 28th?",sorry,apology
USR,Oh ah the 21st to 2nd of Oct please.,confirm,answer
USR,Thats the cost you gave me before right?,confirm,answer
SYS,I gave you both prices.,inform,inform
SYS,The price for September 21st to October 2nd is 7910.35 and for September 20th to 28th is 6704.30.,inform,inform
USR,oh ok sorry.,inform,inform
USR,"Yes, that is fine as they are both in my budget",,
21st trip please,inform,,
SYS,Great!,inform,inform
SYS,It is booked!,inform,inform
SYS,Have a great trip and good luck on your Pokémon hunt!,inform,inform
USR,Thank you !,thankyou,thanking
USR,HI.,inform,inform
USR,I have to book my honeymoon … but I’m getting married in Fukuoka a week from today!!,inform,inform
USR,Can you book something for two adults?,inform,inform
USR,"We aren’t going far, just Hiroshami",inform,inform
SYS,Will this be for 2 adults?,suggest,directive
USR,"Yes, rgiht",affirm,answer
SYS,I can take care of booking your honeymoon for you.,request,directive
SYS,How much would you like to allocate to your trip?,request,directive
USR,We are on a tight budget.,inform,inform
USR,The wedding was costly..,,
We have 1100 dollars left over,inform,,
SYS,"You are in luck, we have a package in Hiroshima within your budget at the Iceberg Resort  for 9 days with a departure of Sept 13 and a return date of Sept 21",offer,commissive
USR,"Oh god, I am blessed!",request,directive
USR,Can you tel lme what the hotel is like?,request,directive
USR,Is it highly rated?,request,directive
SYS,"Well, it's a 3 star hotel with a 7.15/10 guest rating and included wifi and breakfast.",inform,inform
SYS,It is also located close to the museum.,inform,inform
USR,That is not bad at all.,inform,inform
USR,How much for the two of us?,inform,inform
SYS,901.60USD via economy class flights,inform,inform
USR,"Hey, sweet!",inform,inform
USR,200 bucks leftover!,inform,inform
USR,"Ok pal, its no 5 star palace, but its affordable!",inform,inform
USR,Book that for two please,inform,inform
SYS,"Reservations have been taken care of, enjoy your honeymoon!",inform,inform
USR,Thanks !,thankyou,thanking
USR,Hi there!,inform,inform
USR,I'm looking for a nice getaway trip sometime between tomorrow and Monday September 26,inform,inform
SYS,That sounds wonderful!,request,directive
SYS,Where are you coming from?,request,directive
USR,I'll be coming from Seoul and I'm thinking about going to Curitiba,inform,inform
SYS,Will it just be yourself?,suggest,directive
USR,"No, it will be me and my best friend.",inform,inform
SYS,Perfect.,request,directive
SYS,We have quite a few range of offerings.,request,directive
SYS,Do you have a budget or do you just want to hear the best available packages we have?,request,directive
USR,"No budget, just give me the best you've got!",inform,inform
SYS,"Alrighty, our best vacation package is at a 3.5 star beachside hotel.",offer,commissive
SYS,"In the past, guests have rated it 8.22/10.",offer,commissive
SYS,"While there, you can enjoy access to free parking, free breakfast, and free wifi.",offer,commissive
SYS,We offer a 8 day stay there with business flights available.,offer,commissive
SYS,"If you are interested, we also have a few 3 star hotels available.",offer,commissive
USR,You don't have any hotels with 4 stars?,inform,inform
USR,And only 8 days?,inform,inform
USR,I prefer something longer!,inform,inform
SYS,The 3.5 star hotel is the best available in Curitiba.,offer,commissive
SYS,And we do offer trips up to 14 days.,offer,commissive
SYS,"However, they will be at 3 star hotels.",offer,commissive
SYS,Are you interested?,offer,commissive
USR,Huh I don't know.,negate,disagreement
SYS,I am giving you the best options in Curitiba.,suggest,directive
SYS,Would you like to try another destination?,suggest,directive
USR,Yeah let's try Sydney.,inform,inform
USR,I want the best and I've got like two and a half weeks of free time.,inform,inform
SYS,Sydney is looking better!,offer,commissive
SYS,I've got a 4.0 star hotel with 8.86/10 guest rating.,offer,commissive
SYS,I can take you there for 6 days on business flights.,offer,commissive
USR,6 days only?,inform,inform
USR,I was hoping for something longer.,inform,inform
SYS,This is the only trip available in Sydney.,inform,inform
USR,I think Curitiba must be better then.,switch_frame,
SYS,I agree.,inform,inform
SYS,Would you like to further explore some of the options in Curitiba?,inform,inform
USR,I think I'll take the beachside hotel deal for 8 days if that's the best there is.,switch_frame,
SYS,Sure!,suggest,directive
SYS,It will be 12555.78 for the business package.,suggest,directive
SYS,Would you like me to book it for you?,suggest,directive
USR,I'll take the package,inform,inform
SYS,Glad to help!,inform,inform
SYS,This is booked for you!,inform,inform
SYS,Hope you have a pleasant trip!,inform,inform
USR,Thank you.,thankyou,thanking
USR,I want to leave Kabul on or after Sept 6 please,inform,inform
SYS,We have no flight out of Kabul,no_result,
USR,Well I will leave from Tel Aviv then,inform,inform
SYS,No Flights out of Tel Aviv either,no_result,
USR,Hi.,inform,inform
USR,I'm just here at work.... stuck at the old computer desk,,
Stuck dreaming about a better place than this one,,,
I have been wanting to get out of Santa Cruz for ages now,,,
But I never have any vacation days..,inform,,
SYS,"Okay, where would you want to go?",request,directive
USR,I really wanna go to Minneapolis,inform,inform
SYS,Would you have a budget?,request,directive
USR,Yeah.. I have 3100 in my savings account.,inform,inform
SYS,Unfortunately there are no results for this within your budget.,sorry,apology
SYS,Do you have a second destination you were wondering about?,sorry,apology
USR,Would I able to get to Kobe maybe?,inform,inform
SYS,"Again, not within your budget.",no_result,
USR,Hiroshima???,inform,inform
SYS,"Nothing available within your budget, sadly.",sorry,apology
USR,hello.,inform,inform
USR,I have internship offerings and I need to check out a few cities,,
"im leaving essen and can only spend 2900 dollars, got it???",inform,,
SYS,Which city would you like us to check first?,request,directive
USR,punta cana,inform,inform
SYS,when would you like to go?,request,directive
USR,I’m free from the 13th until the 21st of september,inform,inform
SYS,"For those dates, we only have the La Estrella del Mar available, a still unrated hotel for  2825.61USD",offer,commissive
USR,Unrated huh?,inform,inform
USR,sketchy.. i dunno.,inform,inform
USR,check Alexandria please,inform,inform
SYS,"I have a 9 day stay available in Alexandria during your dates at the Bronze Inn & Suites, a 3 star hotel.",offer,commissive
SYS,It is located near the university and has a price of 1607.40USD.,offer,commissive
USR,What kind of user rating does it have,request,directive
SYS,8.86 / 10!,inform,inform
USR,that’s quite nice.,inform,inform
USR,do you have anything to rival that in Denver?,inform,inform
SYS,"We have the Brass Renaissance Resort, another 3 star rated hotel with a 8.86/10 guest rating located near the park at 1525.51USD",offer,commissive
USR,nice.. but which of them has the most amenities?,request_compare,directive
SYS,"They both have the same amenities with free wifi and free breakfast offered at both but Bronze also provides you with free parking, should you require it.",inform,inform
USR,oh ok.,request,directive
USR,i wont be renting a car so i dont care about that,,
how long is the package in denver,request,,
SYS,10 days,inform,inform
USR,ok.,inform,inform
USR,I want denver please,inform,inform
SYS,Would you like an upgrade to business class?,suggest,directive
USR,how much?,request,directive
USR,is that within my budget?,request,directive
SYS,"Your budget is $2900 and business class is $1931.76USD, so you are well below it.",inform,inform
USR,oh wow - let’s do that then,inform,inform
SYS,Business class it is.,inform,inform
SYS,That trip has been booked for you.,inform,inform
SYS,Safe travels.,inform,inform
USR,awesome,thankyou,thanking
USR,So I hear there are just AMAZING pork belly sliders at this little food boutique in Ulsan.,inform,inform
USR,I reallllly wanna check out the foodie scene there!,inform,inform
SYS,Sounds fun!,request,directive
SYS,Where will you be leaving from?,request,directive
USR,I'll be in Calgary for the rest of this week and I'm wondering if I can get there for 4000 dollars,inform,inform
SYS,When is the earliest you can leave?,request,directive
USR,I'm free to go whenever,inform,inform
SYS,We have a 5 star option from September 20th to 24th and another 5 star option from September 18th to 22nd.,offer,commissive
USR,Can you tell me about them?,moreinfo,directive
SYS,The 20th to 24th is at The Sapphire Time.,inform,inform
SYS,"The hotel is near a park, market, and theatre.",inform,inform
SYS,They have a 8.98/10 guest rating and offer free parking and wifi.,inform,inform
SYS,The price of this package is 3524.83.,inform,inform
SYS,The 18th to 22nd is at the Escape Cave.,inform,inform
SYS,"The hotel is near a park, mall, and shopping.",inform,inform
SYS,They have a 8.8/10 guest rating and offer free parking and wifi also.,inform,inform
SYS,"The price of this package is 3505.18, so a little bit cheaper.",inform,inform
USR,Very detailed - I appreciated that.,inform,inform
USR,"However, as much as I do love the BBQ, I also have to look at Recife, as I also thoroughly enjoy the variety of food available there",,
For that one though could you look for flights out of New York?,inform,,
USR,I think I'd be stopping back there before heading out,inform,inform
SYS,"For Recife we have a 4 star hotel near a park, 8.22/10 guest rating, free breakfast and wifi, from September 13th to 24th, business flights are 3603.71, and economy flights are 2800.81.",offer,commissive
SYS,This is The Glee.,offer,commissive
USR,That isn't bad.. but out of the two I'm gonna pick Sapphire Time.,inform,inform
USR,"book that one for me, would ya?",inform,inform
SYS,Sure!,inform,inform
SYS,This package will automatically be booked once you confirm payment in the confirmation email just sent to you.,inform,inform
SYS,Have a nice day and enjoy the trip!,inform,inform
USR,"Great, thanks a bunch :smile:",thankyou,thanking
USR,Hi there!,inform,inform
USR,"Hi there, I'm looking to book a trip from Tel Aviv, but I'm still undecided about destinations.",inform,inform
USR,I have a couple of places in mind though.,inform,inform
SYS,I'm very sorry to inform you that we do not offer flights out of Tel Aviv.,sorry,apology
SYS,Can you leave from any other cities?,sorry,apology
USR,Long Beach to Belo Horizonte September eighth,inform,inform
SYS,is there any flexibility on your date?,request,directive
USR,sure,affirm,answer
SYS,Regretfully we do not have flight packages from Long Beach to Belo Horizonte,no_result,
USR,Seattle please leaving Jerusalem,inform,inform
SYS,Sorry but we do not do flights out of Jerusalem at this time.,sorry,apology
SYS,Is there somewhere else you are able to flight out from?,sorry,apology
USR,pokemon hunter extraordinaire here.,inform,inform
USR,get me and my fellow trainer to Phili from Recife!!!,inform,inform
USR,we can leave next tuesday,inform,inform
SYS,Do you have a budget?,request,directive
USR,yeah.,inform,inform
USR,67 hundred dollars,inform,inform
SYS,How many people altogether?,request,directive
USR,two,inform,inform
SYS,We have two results at the same hotel.,offer,commissive
SYS,"We have a 14 day stay from September 13th to 25th, business and economy options are available.",offer,commissive
SYS,"Business flights are 6412.89, economy flights are 4982.32.",offer,commissive
SYS,"We also have an 8 day stay from September 25th to October 1st, this is only available for economy flights and the cost is 5878.84.",offer,commissive
SYS,"The hotel is 2 stars, is near a park and museum, has a 6.61/10 guest rating, and offers free parking, breakfast, and wifi.",offer,commissive
USR,hmmm ok.,inform,inform
USR,what could i get in santo domingo cause that’s supposed to be like a mewtwo breeding ground!,inform,inform
SYS,We have one package from September 22nd to October 3rd.,offer,commissive
SYS,This is a 3 star hotel near the beach and shopping.,offer,commissive
SYS,"The hotel has a 7.06/10 guest rating and offers free parking, breakfast, and wifi.",offer,commissive
SYS,The business flight option is 4729.36 and the economy flight option is 3723.60.,offer,commissive
USR,the package on the 13th to Philadelphia sounds better.,inform,inform
USR,its longer and I get to go hunting as soon as I can,,
"book economy class, got it?",inform,,
SYS,Got it!,inform,inform
SYS,You can confirm your trip by opening the confirmation email sent to you.,inform,inform
SYS,Have a great day and enjoy the trip!,inform,inform
USR,"Hi there, I'd like to book a trip!",inform,inform
SYS,Hi!,request,directive
SYS,I'd be happy to help with that.,request,directive
SYS,Where are you coming from and where would you like to go?,request,directive
USR,I haven't really decided a destination yet.,inform,inform
USR,We're leaving from Buenos Aires and we're looking for a nice family vacation.,inform,inform
SYS,I see!,request,directive
SYS,How many will you be?,request,directive
SYS,And when would you be available to travel?,request,directive
USR,"Oh it's going to be a huge family vacation, so we'll be 5 adults and 7 children!",inform,inform
USR,We're looking for something between Monday September 12 and Monday September 19.,inform,inform
SYS,That sounds very nice!,request,directive
SYS,Do you want me to stay under a certain budget?,request,directive
USR,Yes please!,inform,inform
USR,That would be great.,inform,inform
USR,"I don't want to spend any more than $29, 400 total",inform,inform
SYS,That's reasonable.,offer,commissive
SYS,"Alrighty, since there are a lot of options, I will throw a few cities at you.",offer,commissive
SYS,"Let me know if any of these catches your eye: Pittsburgh, Santos, Denver, San Diego, La Paz, Boston, and Sao Paulo.",offer,commissive
USR,Oh wow they all sound so good.,request_compare,directive
USR,Which ones are the most affordable?,request_compare,directive
SYS,The options I have previously presented are the longest and best trips that make the most of your budget.,suggest,directive
SYS,"However, shorter trips would be more affordable.",suggest,directive
SYS,Would you like me to find the most affordable trips for you instead?,suggest,directive
